macro_attempt_id	automation_id	micro_attempt_id	commit	parent_commit	timestamp_utc	family	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0078	nearest-position-unions-infra-repair	micro-0151	ba12610b6eb35021df7a8ffed1560e47818bde18	17f3f7db8df754d85c834c2225ce2f11ec1dc927	2026-08-16T23:46:04.702082+00:00	parameter tying	99.080000%	1934	keep	Union closest position groups 361 and 179	Family: parameter tying. Current retained frontier is 1,935 parameters at 99.080000%, a +0.080000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 171 prior micro-trials. The most recent accepted result is attempt-0078/micro-0150 at 1935 parameters and 99.080000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 361 and 179, whose learned values are -0.0130368154 and -0.0129277604 (absolute difference 1.091e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,934 parameters. It is more informative than the nearest untested alternative (difference 1.092e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0152	c8f57b22f7bb5b9bf9b310a870c3d2e2b9835208	ba12610b6eb35021df7a8ffed1560e47818bde18	2026-08-16T23:47:07.349928+00:00	parameter tying	99.080000%	1933	keep	Union closest position groups 56 and 82	Family: parameter tying. Current retained frontier is 1,934 parameters at 99.080000%, a +0.080000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 172 prior micro-trials. The most recent accepted result is attempt-0078/micro-0151 at 1934 parameters and 99.080000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 56 and 82, whose learned values are -0.0199917369 and -0.0198825840 (absolute difference 1.092e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,933 parameters. It is more informative than the nearest untested alternative (difference 1.094e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0153	1caea6f6397a1459b1855c781c0c0696c0341ad1	c8f57b22f7bb5b9bf9b310a870c3d2e2b9835208	2026-08-16T23:48:09.723084+00:00	parameter tying	99.070000%	1932	keep	Union closest position groups 296 and 458	Family: parameter tying. Current retained frontier is 1,933 parameters at 99.080000%, a +0.080000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 173 prior micro-trials. The most recent accepted result is attempt-0078/micro-0152 at 1933 parameters and 99.080000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 296 and 458, whose learned values are -0.0071463389 and -0.0070369346 (absolute difference 1.094e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,932 parameters. It is more informative than the nearest untested alternative (difference 1.106e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0154	a237b3ee3d338ec8bf230d8950f14b744a571159	1caea6f6397a1459b1855c781c0c0696c0341ad1	2026-08-16T23:49:11.512851+00:00	parameter tying	99.070000%	1931	keep	Union closest position groups 402 and 153	Family: parameter tying. Current retained frontier is 1,932 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 174 prior micro-trials. The most recent accepted result is attempt-0078/micro-0153 at 1932 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 402 and 153, whose learned values are -0.0168430619 and -0.0167324711 (absolute difference 1.106e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,931 parameters. It is more informative than the nearest untested alternative (difference 1.109e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0155	fc53928b904dabb44ddf80fd25ec7ce34252b515	a237b3ee3d338ec8bf230d8950f14b744a571159	2026-08-16T23:50:14.057876+00:00	parameter tying	99.070000%	1930	keep	Union closest position groups 163 and 24	Family: parameter tying. Current retained frontier is 1,931 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 175 prior micro-trials. The most recent accepted result is attempt-0078/micro-0154 at 1931 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 163 and 24, whose learned values are -0.0249856506 and -0.0248747319 (absolute difference 1.109e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,930 parameters. It is more informative than the nearest untested alternative (difference 1.117e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0156	c9c50236676f8d1dde25a681728eba61de356381	fc53928b904dabb44ddf80fd25ec7ce34252b515	2026-08-16T23:51:15.318737+00:00	parameter tying	99.070000%	1929	keep	Union closest position groups 40 and 426	Family: parameter tying. Current retained frontier is 1,930 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 176 prior micro-trials. The most recent accepted result is attempt-0078/micro-0155 at 1930 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 40 and 426, whose learned values are -0.0142604923 and -0.0141487876 (absolute difference 1.117e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,929 parameters. It is more informative than the nearest untested alternative (difference 1.136e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0157	963fb4b3c426acf15e4132487893ecb3a369e3d3	c9c50236676f8d1dde25a681728eba61de356381	2026-08-16T23:52:16.628700+00:00	parameter tying	99.070000%	1928	keep	Union closest position groups 216 and 266	Family: parameter tying. Current retained frontier is 1,929 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 177 prior micro-trials. The most recent accepted result is attempt-0078/micro-0156 at 1929 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 216 and 266, whose learned values are 0.0179887377 and 0.0181023795 (absolute difference 1.136e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,928 parameters. It is more informative than the nearest untested alternative (difference 1.139e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0158	e8777a4fce4368fa2464e0d7be02483f83f91529	963fb4b3c426acf15e4132487893ecb3a369e3d3	2026-08-16T23:53:19.119156+00:00	parameter tying	99.070000%	1927	keep	Union closest position groups 385 and 353	Family: parameter tying. Current retained frontier is 1,928 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 178 prior micro-trials. The most recent accepted result is attempt-0078/micro-0157 at 1928 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 385 and 353, whose learned values are 0.0064694919 and 0.0065840180 (absolute difference 1.145e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,927 parameters. It is more informative than the nearest untested alternative (difference 1.173e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0159	af8023a34486982f75ad91b514022b227b20065a	e8777a4fce4368fa2464e0d7be02483f83f91529	2026-08-16T23:54:21.680639+00:00	parameter tying	99.070000%	1926	keep	Union closest position groups 110 and 369	Family: parameter tying. Current retained frontier is 1,927 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 179 prior micro-trials. The most recent accepted result is attempt-0078/micro-0158 at 1927 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 110 and 369, whose learned values are 0.0059022377 and 0.0060194950 (absolute difference 1.173e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,926 parameters. It is more informative than the nearest untested alternative (difference 1.177e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0160	955e0c2e7b88d30d24046176c47abf741555f0e7	af8023a34486982f75ad91b514022b227b20065a	2026-08-16T23:55:24.668822+00:00	parameter tying	99.070000%	1925	keep	Union closest position groups 233 and 303	Family: parameter tying. Current retained frontier is 1,926 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 180 prior micro-trials. The most recent accepted result is attempt-0078/micro-0159 at 1926 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 233 and 303, whose learned values are 0.0013994654 and 0.0015172042 (absolute difference 1.177e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,925 parameters. It is more informative than the nearest untested alternative (difference 1.178e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0161	b769cff0bd63bbf53f792d9c020c44df4240901a	955e0c2e7b88d30d24046176c47abf741555f0e7	2026-08-16T23:56:26.766557+00:00	parameter tying	99.070000%	1924	keep	Union closest position groups 204 and 72	Family: parameter tying. Current retained frontier is 1,925 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 181 prior micro-trials. The most recent accepted result is attempt-0078/micro-0160 at 1925 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 204 and 72, whose learned values are -0.0103331162 and -0.0102152964 (absolute difference 1.178e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,924 parameters. It is more informative than the nearest untested alternative (difference 1.190e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0162	026be02b6cc1d978d50de738075f1236124494fd	b769cff0bd63bbf53f792d9c020c44df4240901a	2026-08-16T23:57:29.396831+00:00	parameter tying	99.070000%	1923	keep	Union closest position groups 48 and 259	Family: parameter tying. Current retained frontier is 1,924 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 182 prior micro-trials. The most recent accepted result is attempt-0078/micro-0161 at 1924 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 48 and 259, whose learned values are 0.0029746806 and 0.0030937290 (absolute difference 1.190e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,923 parameters. It is more informative than the nearest untested alternative (difference 1.191e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0163	6792193696b3c283bcab9b50ea565ac2bcf7b949	026be02b6cc1d978d50de738075f1236124494fd	2026-08-16T23:58:31.795312+00:00	parameter tying	99.070000%	1922	keep	Union closest position groups 99 and 67	Family: parameter tying. Current retained frontier is 1,923 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 183 prior micro-trials. The most recent accepted result is attempt-0078/micro-0162 at 1923 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 99 and 67, whose learned values are -0.0121121928 and -0.0119931288 (absolute difference 1.191e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,922 parameters. It is more informative than the nearest untested alternative (difference 1.193e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0164	1c86411cb684f937208684e6186b70389e5b368d	6792193696b3c283bcab9b50ea565ac2bcf7b949	2026-08-16T23:59:34.881533+00:00	parameter tying	99.070000%	1921	keep	Union closest position groups 120 and 143	Family: parameter tying. Current retained frontier is 1,922 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 184 prior micro-trials. The most recent accepted result is attempt-0078/micro-0163 at 1922 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 120 and 143, whose learned values are -0.0020273381 and -0.0019080564 (absolute difference 1.193e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,921 parameters. It is more informative than the nearest untested alternative (difference 1.198e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0165	174f6d0ae5e7e6d13950f49137ce33f179d00a09	1c86411cb684f937208684e6186b70389e5b368d	2026-08-17T00:00:36.801501+00:00	parameter tying	99.070000%	1920	keep	Union closest position groups 45 and 108	Family: parameter tying. Current retained frontier is 1,921 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 185 prior micro-trials. The most recent accepted result is attempt-0078/micro-0164 at 1921 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 45 and 108, whose learned values are -0.0396655798 and -0.0395457707 (absolute difference 1.198e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,920 parameters. It is more informative than the nearest untested alternative (difference 1.216e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0166	70d2b4f0f8f646ebbc3abbe3180ef0b83c1c3545	174f6d0ae5e7e6d13950f49137ce33f179d00a09	2026-08-17T00:01:38.427123+00:00	parameter tying	99.080000%	1919	keep	Union closest position groups 142 and 495	Family: parameter tying. Current retained frontier is 1,920 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 186 prior micro-trials. The most recent accepted result is attempt-0078/micro-0165 at 1920 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 142 and 495, whose learned values are -0.0174105559 and -0.0172889344 (absolute difference 1.216e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,919 parameters. It is more informative than the nearest untested alternative (difference 1.226e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0167	52945f80364c1c56f42e6a80a2e8bad7318e77f1	70d2b4f0f8f646ebbc3abbe3180ef0b83c1c3545	2026-08-17T00:02:40.782829+00:00	parameter tying	99.070000%	1918	keep	Union closest position groups 111 and 10	Family: parameter tying. Current retained frontier is 1,919 parameters at 99.080000%, a +0.080000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 187 prior micro-trials. The most recent accepted result is attempt-0078/micro-0166 at 1919 parameters and 99.080000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 111 and 10, whose learned values are 0.0052958285 and 0.0054183789 (absolute difference 1.226e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,918 parameters. It is more informative than the nearest untested alternative (difference 1.233e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0168	b45e2ea42cd5dde4d4c7b9054fcfa4634bded785	52945f80364c1c56f42e6a80a2e8bad7318e77f1	2026-08-17T00:03:43.027823+00:00	parameter tying	99.070000%	1917	keep	Union closest position groups 146 and 122	Family: parameter tying. Current retained frontier is 1,918 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 188 prior micro-trials. The most recent accepted result is attempt-0078/micro-0167 at 1918 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 146 and 122, whose learned values are -0.0088707572 and -0.0087474920 (absolute difference 1.233e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,917 parameters. It is more informative than the nearest untested alternative (difference 1.245e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0169	bff17c16f604450a1e4c984b62ff8e115f783bbf	b45e2ea42cd5dde4d4c7b9054fcfa4634bded785	2026-08-17T00:04:45.265924+00:00	parameter tying	99.070000%	1916	keep	Union closest position groups 90 and 191	Family: parameter tying. Current retained frontier is 1,917 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 189 prior micro-trials. The most recent accepted result is attempt-0078/micro-0168 at 1917 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 90 and 191, whose learned values are -0.0046267784 and -0.0045022960 (absolute difference 1.245e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,916 parameters. It is more informative than the nearest untested alternative (difference 1.263e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0170	02d6849a8841ea9053c5db47ee9af19b4682deb9	bff17c16f604450a1e4c984b62ff8e115f783bbf	2026-08-17T00:05:47.777462+00:00	parameter tying	99.070000%	1915	keep	Union closest position groups 152 and 365	Family: parameter tying. Current retained frontier is 1,916 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 190 prior micro-trials. The most recent accepted result is attempt-0078/micro-0169 at 1916 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 152 and 365, whose learned values are 0.0197345428 and 0.0198608190 (absolute difference 1.263e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,915 parameters. It is more informative than the nearest untested alternative (difference 1.301e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0171	07cd9ea43952b462806fa8196e88f223fed18bfb	02d6849a8841ea9053c5db47ee9af19b4682deb9	2026-08-17T00:06:50.351638+00:00	parameter tying	99.070000%	1914	keep	Union closest position groups 349 and 114	Family: parameter tying. Current retained frontier is 1,915 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 191 prior micro-trials. The most recent accepted result is attempt-0078/micro-0170 at 1915 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 349 and 114, whose learned values are -0.0204363763 and -0.0203062315 (absolute difference 1.301e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,914 parameters. It is more informative than the nearest untested alternative (difference 1.311e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0172	df308ea29b04579b357192ba15bd8fa8de6ba233	07cd9ea43952b462806fa8196e88f223fed18bfb	2026-08-17T00:07:52.769772+00:00	parameter tying	99.070000%	1913	keep	Union closest position groups 419 and 116	Family: parameter tying. Current retained frontier is 1,914 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 192 prior micro-trials. The most recent accepted result is attempt-0078/micro-0171 at 1914 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 419 and 116, whose learned values are 0.0164517015 and 0.0165827703 (absolute difference 1.311e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,913 parameters. It is more informative than the nearest untested alternative (difference 1.320e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0173	73e0e52d72631abf1968d344324b11b12dd427d5	df308ea29b04579b357192ba15bd8fa8de6ba233	2026-08-17T00:08:54.869186+00:00	parameter tying	99.070000%	1912	keep	Union closest position groups 51 and 81	Family: parameter tying. Current retained frontier is 1,913 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 193 prior micro-trials. The most recent accepted result is attempt-0078/micro-0172 at 1913 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 51 and 81, whose learned values are -0.0115277953 and -0.0113957711 (absolute difference 1.320e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,912 parameters. It is more informative than the nearest untested alternative (difference 1.363e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0174	7f7148797b516480cb6aaff6ecb1941b83ab832a	73e0e52d72631abf1968d344324b11b12dd427d5	2026-08-17T00:09:56.986767+00:00	parameter tying	99.070000%	1911	keep	Union closest position groups 218 and 321	Family: parameter tying. Current retained frontier is 1,912 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 194 prior micro-trials. The most recent accepted result is attempt-0078/micro-0173 at 1912 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 218 and 321, whose learned values are 0.0214539114 and 0.0215902179 (absolute difference 1.363e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,911 parameters. It is more informative than the nearest untested alternative (difference 1.370e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0175	4ae5d0517dc5f16a985e9f82429bc96988c9cb33	7f7148797b516480cb6aaff6ecb1941b83ab832a	2026-08-17T00:10:59.747660+00:00	parameter tying	99.070000%	1910	keep	Union closest position groups 86 and 199	Family: parameter tying. Current retained frontier is 1,911 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 195 prior micro-trials. The most recent accepted result is attempt-0078/micro-0174 at 1911 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 86 and 199, whose learned values are 0.0072413594 and 0.0073783263 (absolute difference 1.370e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,910 parameters. It is more informative than the nearest untested alternative (difference 1.379e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0176	391bbe7a58dd4e1a6a910414b426f826727761a5	4ae5d0517dc5f16a985e9f82429bc96988c9cb33	2026-08-17T00:12:02.155392+00:00	parameter tying	99.070000%	1909	keep	Union closest position groups 408 and 315	Family: parameter tying. Current retained frontier is 1,910 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 196 prior micro-trials. The most recent accepted result is attempt-0078/micro-0175 at 1910 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 408 and 315, whose learned values are 0.0120903496 and 0.0122282673 (absolute difference 1.379e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,909 parameters. It is more informative than the nearest untested alternative (difference 1.398e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0177	70128785a633e9cade3e3a1ac885fa48ecdb9d7e	391bbe7a58dd4e1a6a910414b426f826727761a5	2026-08-17T00:13:04.532165+00:00	parameter tying	99.070000%	1908	keep	Union closest position groups 227 and 210	Family: parameter tying. Current retained frontier is 1,909 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 197 prior micro-trials. The most recent accepted result is attempt-0078/micro-0176 at 1909 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 227 and 210, whose learned values are -0.0014380493 and -0.0012982020 (absolute difference 1.398e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,908 parameters. It is more informative than the nearest untested alternative (difference 1.401e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0178	70d13c5dc6bcd7ff4f52db246748173732494984	70128785a633e9cade3e3a1ac885fa48ecdb9d7e	2026-08-17T00:14:07.510720+00:00	parameter tying	99.070000%	1907	keep	Union closest position groups 100 and 52	Family: parameter tying. Current retained frontier is 1,908 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 198 prior micro-trials. The most recent accepted result is attempt-0078/micro-0177 at 1908 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 100 and 52, whose learned values are -0.0456940569 and -0.0455539227 (absolute difference 1.401e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,907 parameters. It is more informative than the nearest untested alternative (difference 1.403e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
attempt-0078	nearest-position-unions-infra-repair	micro-0179	8eb4a0182e4ffbb38fc8621d2b548434d210edd6	70d13c5dc6bcd7ff4f52db246748173732494984	2026-08-17T00:15:09.441554+00:00	parameter tying	99.060000%	1906	keep	Union closest position groups 481 and 18	Family: parameter tying. Current retained frontier is 1,907 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 20 prior macro-attempts in this family and 199 prior micro-trials. The most recent accepted result is attempt-0078/micro-0178 at 1907 parameters and 99.070000%; the most recent failed result is attempt-0075/micro-0001 (error, no score). This is a parameterization-preserving compression: union current position groups represented by coordinates 481 and 18, whose learned values are 0.0184771512 and 0.0186174400 (absolute difference 1.403e-04), using a multiplicity-weighted mean. Hypothesis: this preserves qualification and yields 1,906 parameters. It is more informative than the nearest untested alternative (difference 1.404e-04) because it is the minimum-distortion eligible union; exact pairs already rejected under the unchanged grouping are excluded. Acceptance and rollback remain solely governed by the official runner.	0	0
