macro_attempt_id	automation_id	micro_attempt_id	commit	parent_commit	timestamp_utc	family	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0093	position-union-0093	micro-0001	61ef15f4bccce205c805f229e650bac58ed7918e	a2e43ebbd2ca07e3b9c078b4a7f065df6abc11d1	2026-08-16T09:33:41.272581+00:00	parameter tying	99.040000%	2068	keep	Union closest position groups 509 and 84	Family: parameter tying. Current retained frontier is 2,069 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 35 prior attempts in this family. The most recent accepted result is attempt-0092 (keep, 2069 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 509 and 84, with values -0.0472288392 and -0.0472102277 (difference 1.861e-05), preserves qualification using a multiplicity-weighted mean and yields 2,068 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 1.957e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0094	position-union-0094	micro-0001	322e1131336315bdd55708e83ea21916ffa6e822	61ef15f4bccce205c805f229e650bac58ed7918e	2026-08-16T09:34:43.303127+00:00	parameter tying	99.040000%	2067	keep	Union closest position groups 211 and 41	Family: parameter tying. Current retained frontier is 2,068 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 36 prior attempts in this family. The most recent accepted result is attempt-0093 (keep, 2068 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 211 and 41, with values 0.0005271967 and 0.0005467650 (difference 1.957e-05), preserves qualification using a multiplicity-weighted mean and yields 2,067 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 1.958e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0095	position-union-0095	micro-0001	015eda7d1095954858602a52c1c8e8c9757cf6b2	322e1131336315bdd55708e83ea21916ffa6e822	2026-08-16T09:35:44.901434+00:00	parameter tying	99.040000%	2066	keep	Union closest position groups 271 and 254	Family: parameter tying. Current retained frontier is 2,067 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 37 prior attempts in this family. The most recent accepted result is attempt-0094 (keep, 2067 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 271 and 254, with values 0.0000570905 and 0.0000766712 (difference 1.958e-05), preserves qualification using a multiplicity-weighted mean and yields 2,066 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.175e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0096	position-union-0096	micro-0001	543a01fe7e118c0bd013a4abdfe4044b07a43d52	015eda7d1095954858602a52c1c8e8c9757cf6b2	2026-08-16T09:36:46.751219+00:00	parameter tying	99.040000%	2065	keep	Union closest position groups 418 and 57	Family: parameter tying. Current retained frontier is 2,066 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 38 prior attempts in this family. The most recent accepted result is attempt-0095 (keep, 2066 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 418 and 57, with values -0.0206587948 and -0.0206370465 (difference 2.175e-05), preserves qualification using a multiplicity-weighted mean and yields 2,065 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.175e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0097	position-union-0097	micro-0001	b5c67cfbced810d6100161af72eb17a21497c85b	543a01fe7e118c0bd013a4abdfe4044b07a43d52	2026-08-16T09:37:48.208248+00:00	parameter tying	99.040000%	2064	keep	Union closest position groups 131 and 119	Family: parameter tying. Current retained frontier is 2,065 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 39 prior attempts in this family. The most recent accepted result is attempt-0096 (keep, 2065 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 131 and 119, with values -0.0271725915 and -0.0271508396 (difference 2.175e-05), preserves qualification using a multiplicity-weighted mean and yields 2,064 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.204e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0098	position-union-0098	micro-0001	9678673e05f0301e7431ed4e4cff5b36f2f46baa	b5c67cfbced810d6100161af72eb17a21497c85b	2026-08-16T09:38:49.442626+00:00	parameter tying	99.040000%	2063	keep	Union closest position groups 110 and 150	Family: parameter tying. Current retained frontier is 2,064 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 40 prior attempts in this family. The most recent accepted result is attempt-0097 (keep, 2064 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 110 and 150, with values 0.0058638183 and 0.0058858567 (difference 2.204e-05), preserves qualification using a multiplicity-weighted mean and yields 2,063 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.272e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0099	position-union-0099	micro-0001	50cb7f64876be9351f6cb29c5656a88890174dbf	9678673e05f0301e7431ed4e4cff5b36f2f46baa	2026-08-16T09:39:51.522587+00:00	parameter tying	99.040000%	2062	keep	Union closest position groups 406 and 94	Family: parameter tying. Current retained frontier is 2,063 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 41 prior attempts in this family. The most recent accepted result is attempt-0098 (keep, 2063 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 406 and 94, with values 0.0043964013 and 0.0044191196 (difference 2.272e-05), preserves qualification using a multiplicity-weighted mean and yields 2,062 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.276e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0100	position-union-0100	micro-0001	a46167bb654682fe3402e673d05d3abba72837fd	50cb7f64876be9351f6cb29c5656a88890174dbf	2026-08-16T09:40:52.584163+00:00	parameter tying	99.040000%	2061	keep	Union closest position groups 253 and 151	Family: parameter tying. Current retained frontier is 2,062 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 42 prior attempts in this family. The most recent accepted result is attempt-0099 (keep, 2062 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 253 and 151, with values -0.0078767557 and -0.0078539960 (difference 2.276e-05), preserves qualification using a multiplicity-weighted mean and yields 2,061 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.279e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0101	position-union-0101	micro-0001	2e014e3d9ee6033626548ae7fc23a6e5da2100f1	a46167bb654682fe3402e673d05d3abba72837fd	2026-08-16T09:41:53.833876+00:00	parameter tying	99.040000%	2060	keep	Union closest position groups 286 and 159	Family: parameter tying. Current retained frontier is 2,061 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 43 prior attempts in this family. The most recent accepted result is attempt-0100 (keep, 2061 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 286 and 159, with values -0.0041147554 and -0.0040919622 (difference 2.279e-05), preserves qualification using a multiplicity-weighted mean and yields 2,060 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.316e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0102	position-union-0102	micro-0001	d7e13ffbba39da5f6ea9ad817e814cbec5e5cb1d	2e014e3d9ee6033626548ae7fc23a6e5da2100f1	2026-08-16T09:42:55.746010+00:00	parameter tying	99.040000%	2059	keep	Union closest position groups 190 and 115	Family: parameter tying. Current retained frontier is 2,060 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 44 prior attempts in this family. The most recent accepted result is attempt-0101 (keep, 2060 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 190 and 115, with values -0.0278409049 and -0.0278177448 (difference 2.316e-05), preserves qualification using a multiplicity-weighted mean and yields 2,059 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.407e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0103	position-union-0103	micro-0001	8134c15b9d60754d2cfed91694e7a7e118be2739	d7e13ffbba39da5f6ea9ad817e814cbec5e5cb1d	2026-08-16T09:43:56.524174+00:00	parameter tying	99.040000%	2058	keep	Union closest position groups 64 and 378	Family: parameter tying. Current retained frontier is 2,059 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 45 prior attempts in this family. The most recent accepted result is attempt-0102 (keep, 2059 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 64 and 378, with values 0.0043012276 and 0.0043252981 (difference 2.407e-05), preserves qualification using a multiplicity-weighted mean and yields 2,058 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.448e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0104	position-union-0104	micro-0001	29ba27be19433337d99f59c53a4be3bd31d0f43f	8134c15b9d60754d2cfed91694e7a7e118be2739	2026-08-16T09:44:58.094886+00:00	parameter tying	99.040000%	2057	keep	Union closest position groups 417 and 13	Family: parameter tying. Current retained frontier is 2,058 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 46 prior attempts in this family. The most recent accepted result is attempt-0103 (keep, 2058 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 417 and 13, with values 0.0175062064 and 0.0175306890 (difference 2.448e-05), preserves qualification using a multiplicity-weighted mean and yields 2,057 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.487e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0105	position-union-0105	micro-0001	068f6aec423d5274b795c17ab89bc9a90a07c4f8	29ba27be19433337d99f59c53a4be3bd31d0f43f	2026-08-16T09:46:00.024904+00:00	parameter tying	99.030000%	2056	keep	Union closest position groups 304 and 439	Family: parameter tying. Current retained frontier is 2,057 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 47 prior attempts in this family. The most recent accepted result is attempt-0104 (keep, 2057 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 304 and 439, with values 0.0218563583 and 0.0218812283 (difference 2.487e-05), preserves qualification using a multiplicity-weighted mean and yields 2,056 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.531e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0106	position-union-0106	micro-0001	e2c22ee42604be1547c22f7492ad6618863b9b41	068f6aec423d5274b795c17ab89bc9a90a07c4f8	2026-08-16T09:47:02.423735+00:00	parameter tying	99.040000%	2055	keep	Union closest position groups 66 and 504	Family: parameter tying. Current retained frontier is 2,056 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 48 prior attempts in this family. The most recent accepted result is attempt-0105 (keep, 2056 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 66 and 504, with values -0.0118057728 and -0.0117804604 (difference 2.531e-05), preserves qualification using a multiplicity-weighted mean and yields 2,055 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.595e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0107	position-union-0107	micro-0001	23ea4fbab543e8d68d57f87f7e0be3c0b1cdc678	e2c22ee42604be1547c22f7492ad6618863b9b41	2026-08-16T09:48:20.422286+00:00	parameter tying	99.030000%	2054	keep	Union closest position groups 301 and 7	Family: parameter tying. Current retained frontier is 2,055 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 49 prior attempts in this family. The most recent accepted result is attempt-0106 (keep, 2055 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 301 and 7, with values 0.0034964248 and 0.0035223761 (difference 2.595e-05), preserves qualification using a multiplicity-weighted mean and yields 2,054 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.610e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0108	position-union-0108	micro-0001	fba205000451dd6eb6e9d02265fb4c8c25f10c82	23ea4fbab543e8d68d57f87f7e0be3c0b1cdc678	2026-08-16T09:49:21.734813+00:00	parameter tying	99.030000%	2053	keep	Union closest position groups 65 and 399	Family: parameter tying. Current retained frontier is 2,054 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 50 prior attempts in this family. The most recent accepted result is attempt-0107 (keep, 2054 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 65 and 399, with values 0.0027315114 and 0.0027576096 (difference 2.610e-05), preserves qualification using a multiplicity-weighted mean and yields 2,053 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.672e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0109	position-union-0109	micro-0001	02e3756c082070f64789b68797bd4e5139fc6076	fba205000451dd6eb6e9d02265fb4c8c25f10c82	2026-08-16T09:50:23.767825+00:00	parameter tying	99.030000%	2052	keep	Union closest position groups 266 and 375	Family: parameter tying. Current retained frontier is 2,053 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 51 prior attempts in this family. The most recent accepted result is attempt-0108 (keep, 2053 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 266 and 375, with values 0.0181030594 and 0.0181297828 (difference 2.672e-05), preserves qualification using a multiplicity-weighted mean and yields 2,052 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.722e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0110	position-union-0110	micro-0001	4026087c4d963a80e3dff0b581d1d54ce6c35a36	02e3756c082070f64789b68797bd4e5139fc6076	2026-08-16T09:51:25.352625+00:00	parameter tying	99.030000%	2051	keep	Union closest position groups 104 and 175	Family: parameter tying. Current retained frontier is 2,052 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 52 prior attempts in this family. The most recent accepted result is attempt-0109 (keep, 2052 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 104 and 175, with values -0.0038205665 and -0.0037933418 (difference 2.722e-05), preserves qualification using a multiplicity-weighted mean and yields 2,051 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.723e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0111	position-union-0111	micro-0001	fcc6c243331374c3cb32ab1e5d83f7c4e72be80c	4026087c4d963a80e3dff0b581d1d54ce6c35a36	2026-08-16T09:52:27.541219+00:00	parameter tying	99.040000%	2050	keep	Union closest position groups 298 and 494	Family: parameter tying. Current retained frontier is 2,051 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 53 prior attempts in this family. The most recent accepted result is attempt-0110 (keep, 2051 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 298 and 494, with values 0.0117288586 and 0.0117560923 (difference 2.723e-05), preserves qualification using a multiplicity-weighted mean and yields 2,050 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.781e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0112	position-union-0112	micro-0001	e82f4e59008563789ce32038a05f445060d68664	fcc6c243331374c3cb32ab1e5d83f7c4e72be80c	2026-08-16T09:53:29.069604+00:00	parameter tying	99.030000%	2049	keep	Union closest position groups 280 and 72	Family: parameter tying. Current retained frontier is 2,050 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 54 prior attempts in this family. The most recent accepted result is attempt-0111 (keep, 2050 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 280 and 72, with values -0.0102292011 and -0.0102013918 (difference 2.781e-05), preserves qualification using a multiplicity-weighted mean and yields 2,049 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.833e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0113	position-union-0113	micro-0001	e981de89b532c8761b953c043dd3bd2d6de5e7c0	e82f4e59008563789ce32038a05f445060d68664	2026-08-16T09:54:30.752721+00:00	parameter tying	99.030000%	2048	keep	Union closest position groups 447 and 37	Family: parameter tying. Current retained frontier is 2,049 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 55 prior attempts in this family. The most recent accepted result is attempt-0112 (keep, 2049 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 447 and 37, with values -0.0080316989 and -0.0080033690 (difference 2.833e-05), preserves qualification using a multiplicity-weighted mean and yields 2,048 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.850e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0114	position-union-0114	micro-0001	114ad75df2ac72c49cdbfc859014970105fb5561	e981de89b532c8761b953c043dd3bd2d6de5e7c0	2026-08-16T09:55:32.847406+00:00	parameter tying	99.040000%	2047	keep	Union closest position groups 62 and 247	Family: parameter tying. Current retained frontier is 2,048 parameters at 99.030000%, a +0.030000 percentage-point margin over 99%. There have been 56 prior attempts in this family. The most recent accepted result is attempt-0113 (keep, 2048 parameters, 99.030000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 62 and 247, with values 0.0153121371 and 0.0153406421 (difference 2.850e-05), preserves qualification using a multiplicity-weighted mean and yields 2,047 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 2.862e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0115	position-union-0115	micro-0001	a77647700926d5b38ebd8479d887dd6984623093	114ad75df2ac72c49cdbfc859014970105fb5561	2026-08-16T09:56:34.849863+00:00	parameter tying	99.040000%	2046	keep	Union closest position groups 478 and 264	Family: parameter tying. Current retained frontier is 2,047 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 57 prior attempts in this family. The most recent accepted result is attempt-0114 (keep, 2047 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 478 and 264, with values 0.0086001214 and 0.0086287428 (difference 2.862e-05), preserves qualification using a multiplicity-weighted mean and yields 2,046 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.049e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0116	position-union-0116	micro-0001	401ba6f716a3e9e612dcf3e61744da51b28b54df	a77647700926d5b38ebd8479d887dd6984623093	2026-08-16T09:57:36.792644+00:00	parameter tying	99.040000%	2045	keep	Union closest position groups 436 and 16	Family: parameter tying. Current retained frontier is 2,046 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 58 prior attempts in this family. The most recent accepted result is attempt-0115 (keep, 2046 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 436 and 16, with values 0.0330760553 and 0.0331065468 (difference 3.049e-05), preserves qualification using a multiplicity-weighted mean and yields 2,045 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.255e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0117	position-union-0117	micro-0001	7e112d01549c7021d79c920cf214eb3893df2b14	401ba6f716a3e9e612dcf3e61744da51b28b54df	2026-08-16T09:58:38.750346+00:00	parameter tying	99.040000%	2044	keep	Union closest position groups 152 and 366	Family: parameter tying. Current retained frontier is 2,045 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 59 prior attempts in this family. The most recent accepted result is attempt-0116 (keep, 2045 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 152 and 366, with values 0.0197182689 and 0.0197508186 (difference 3.255e-05), preserves qualification using a multiplicity-weighted mean and yields 2,044 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.303e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0118	position-union-0118	micro-0001	5915958c0fcdbf643a89ac903d26028fd354ed92	7e112d01549c7021d79c920cf214eb3893df2b14	2026-08-16T09:59:40.801687+00:00	parameter tying	99.050000%	2043	keep	Union closest position groups 154 and 288	Family: parameter tying. Current retained frontier is 2,044 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 60 prior attempts in this family. The most recent accepted result is attempt-0117 (keep, 2044 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 154 and 288, with values 0.0038395720 and 0.0038725981 (difference 3.303e-05), preserves qualification using a multiplicity-weighted mean and yields 2,043 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.316e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0119	position-union-0119	micro-0001	a1995dd9c8b451ecfa3963fbc1456d8f14e98baa	5915958c0fcdbf643a89ac903d26028fd354ed92	2026-08-16T10:00:42.977635+00:00	parameter tying	99.050000%	2042	keep	Union closest position groups 248 and 118	Family: parameter tying. Current retained frontier is 2,043 parameters at 99.050000%, a +0.050000 percentage-point margin over 99%. There have been 61 prior attempts in this family. The most recent accepted result is attempt-0118 (keep, 2043 parameters, 99.050000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 248 and 118, with values -0.0004757667 and -0.0004426104 (difference 3.316e-05), preserves qualification using a multiplicity-weighted mean and yields 2,042 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.341e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
